#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 150  80
# Band-Index    1
   0.31965    -12.283175
   0.32997    -12.292815
   0.34028    -12.302515
   0.35059    -12.312235
   0.36090    -12.321936
   0.37121    -12.331573
   0.38152    -12.341095
   0.39183    -12.350446
   0.40215    -12.359558
   0.41246    -12.368357
   0.42277    -12.376753
   0.43308    -12.384643
   0.44339    -12.391911
   0.45370    -12.398425
   0.46401    -12.404041
   0.47432    -12.402028
   0.48464    -12.398761
   0.49495    -12.396744
   0.50526    -12.396060
   0.50526    -12.396060
   0.51121    -12.396008
   0.51717    -12.395850
   0.52312    -12.395587
   0.52907    -12.395219
   0.53503    -12.394747
   0.54098    -12.394170
   0.54693    -12.393490
   0.55289    -12.392704
   0.55884    -12.391815
   0.56479    -12.390823
   0.57075    -12.389727
   0.57670    -12.388528
   0.58265    -12.387226
   0.58861    -12.385822
   0.59456    -12.384317
   0.60051    -12.382710
   0.60647    -12.381003
   0.61242    -12.379195
   0.61837    -12.377287
   0.62433    -12.375281
   0.63028    -12.373175
   0.63623    -12.370973
   0.64218    -12.368672
   0.64814    -12.366276
   0.65409    -12.363784
   0.66004    -12.361197
   0.66600    -12.358516
   0.67195    -12.355742
   0.67790    -12.352876
   0.68386    -12.349918
   0.68981    -12.346871
   0.69576    -12.343734
   0.70172    -12.340508
   0.70767    -12.337196
   0.71362    -12.333797
   0.71958    -12.330314
   0.72553    -12.326747
   0.73148    -12.323097
   0.73744    -12.319367
   0.74339    -12.315557
   0.74934    -12.311670
   0.75530    -12.307706
   0.76125    -12.303668
   0.76720    -12.299559
   0.77316    -12.295383
   0.77911    -12.291148
   0.78506    -12.286869
   0.79102    -12.282611
   0.79697    -12.278904
   0.79697    -12.278904
   0.80888    -12.287952
   0.82078    -12.297392
   0.83269    -12.307183
   0.84460    -12.317290
   0.85650    -12.327676
   0.86841    -12.338306
   0.88032    -12.349144
   0.89222    -12.360155
   0.90413    -12.371305
   0.91604    -12.382559
   0.92794    -12.393870
   0.93985    -12.386718
   0.95176    -12.375638
   0.96366    -12.364513
   0.97557    -12.353364
   0.98748    -12.342212
   0.99938    -12.331079
   1.01129    -12.319986
   1.02320    -12.308956
   1.03510    -12.298013
   1.04701    -12.287182
   1.05892    -12.276495
   1.07082    -12.265985
   1.08273    -12.255702
   1.09464    -12.245731
   1.10654    -12.236278
   1.11845    -12.228056
   1.13036    -12.223706
   1.14226    -12.224645
   1.15417    -12.227478
   1.16607    -12.230710
   1.17798    -12.233984
   1.18989    -12.237187
   1.20179    -12.240270
   1.21370    -12.243206
   1.22561    -12.245980
   1.23751    -12.248580
   1.24942    -12.250996
   1.26133    -12.253222
   1.27323    -12.255252
   1.28514    -12.257080
   1.29705    -12.258702
   1.30895    -12.260115
   1.32086    -12.261316
   1.33277    -12.262303
